ST_CASE,WEATHERNAME,YEAR
481425,Clear,2019
481426,Clear,2019
481427,Rain,2019
481428,Clear,2019
481429,Clear,2019
481430,Cloudy,2019
481431,Clear,2019
481432,Cloudy,2019
481433,Rain,2019
481434,Cloudy,2019
481435,Cloudy,2019
481436,Clear,2019
481437,Clear,2019
481438,Clear,2019
481439,Clear,2019
481440,Cloudy,2019
481441,Clear,2019
481442,Clear,2019
481443,Cloudy,2019
481444,Clear,2019
481445,Cloudy,2019
481446,Clear,2019
481447,Rain,2019
481448,Clear,2019
481449,Clear,2019
481450,Clear,2019
481451,Clear,2019
481452,Clear,2019
481453,Clear,2019
481454,Clear,2019
481455,Clear,2019
481456,Rain,2019
481457,Clear,2019
481459,Cloudy,2019
481460,Rain,2019
481461,Clear,2019
481462,Cloudy,2019
481463,Clear,2019
481464,Clear,2019
481465,Clear,2019
481466,Clear,2019
481467,Clear,2019
481468,Clear,2019
481469,Clear,2019
481470,Clear,2019
481471,Clear,2019
481472,Rain,2019
481473,Clear,2019
481474,Clear,2019
481475,Clear,2019
481476,Clear,2019
481477,Clear,2019
481478,Cloudy,2019
481479,Clear,2019
481480,Clear,2019
481481,Clear,2019
481482,Clear,2019
481483,Cloudy,2019
481484,Clear,2019
481485,Cloudy,2019
481486,Clear,2019
481487,Clear,2019
481488,Clear,2019
481489,Cloudy,2019
481490,Cloudy,2019
481491,Cloudy,2019
481492,Cloudy,2019
481493,Clear,2019
481494,Clear,2019
481495,Clear,2019
481496,Cloudy,2019
481497,Cloudy,2019
481498,Clear,2019
481499,Cloudy,2019
481500,Clear,2019
481501,Clear,2019
481502,Rain,2019
481503,Clear,2019
481504,Clear,2019
481505,Clear,2019
481506,Cloudy,2019
481507,Clear,2019
481508,Cloudy,2019
481509,Clear,2019
481510,Clear,2019
481511,Clear,2019
481512,Rain,2019
481513,Cloudy,2019
481514,Rain,2019
481515,Clear,2019
481516,Clear,2019
481517,Clear,2019
481518,Clear,2019
481519,Clear,2019
481520,Clear,2019
481521,Cloudy,2019
481522,Cloudy,2019
481523,Clear,2019
481524,Clear,2019
481525,Clear,2019
481526,Clear,2019
481527,Clear,2019
481528,Clear,2019
481529,Clear,2019
481530,Clear,2019
481531,Clear,2019
481532,Cloudy,2019
481533,Clear,2019
481534,Clear,2019
481535,Cloudy,2019
481536,Clear,2019
481537,Rain,2019
481538,Clear,2019
481539,Clear,2019
481540,Clear,2019
481541,Clear,2019
481542,Rain,2019
481544,Clear,2019
481545,Clear,2019
481546,Clear,2019
481547,Cloudy,2019
481548,Clear,2019
481549,Clear,2019
481550,Clear,2019
481551,Cloudy,2019
481552,Clear,2019
481553,Clear,2019
481554,Cloudy,2019
481555,Clear,2019
481556,Clear,2019
481557,Clear,2019
481559,Cloudy,2019
481560,Clear,2019
481561,Clear,2019
481562,Clear,2019
481563,Clear,2019
481564,Clear,2019
481565,Clear,2019
481566,Clear,2019
481567,Clear,2019
481568,Clear,2019
481569,Clear,2019
481570,Clear,2019
481571,Clear,2019
481572,Clear,2019
481573,Clear,2019
481574,Clear,2019
481576,Clear,2019
481577,Clear,2019
481578,Clear,2019
481579,Clear,2019
481580,Clear,2019
481581,Clear,2019
481582,Clear,2019
481583,Cloudy,2019
481584,Clear,2019
481585,Clear,2019
481586,Clear,2019
481587,Clear,2019
481588,Clear,2019
481589,Clear,2019
481590,Clear,2019
481591,Clear,2019
481592,Cloudy,2019
481593,Clear,2019
481594,Clear,2019
481595,Clear,2019
481596,Clear,2019
481597,Cloudy,2019
481598,Cloudy,2019
481599,Clear,2019
481600,Clear,2019
481601,Clear,2019
481602,Clear,2019
481603,Clear,2019
481604,Clear,2019
481606,Clear,2019
481607,Clear,2019
481608,Clear,2019
481609,Clear,2019
481610,Cloudy,2019
481611,Clear,2019
481612,Clear,2019
481613,Cloudy,2019
481614,Clear,2019
481615,Clear,2019
481616,Clear,2019
481617,Clear,2019
481618,Clear,2019
481619,Clear,2019
481620,Clear,2019
481621,Cloudy,2019
481622,Clear,2019
481623,Clear,2019
481624,Clear,2019
481625,Clear,2019
481626,Clear,2019
481627,Clear,2019
481628,Clear,2019
481630,Clear,2019
481631,Clear,2019
481632,Clear,2019
481633,Clear,2019
481634,Clear,2019
481635,Clear,2019
481636,Clear,2019
481637,Clear,2019
481638,Cloudy,2019
481639,Clear,2019
481640,Clear,2019
481641,Cloudy,2019
481642,Clear,2019
481643,Rain,2019
481644,Clear,2019
481645,Cloudy,2019
481646,Clear,2019
481647,Clear,2019
481648,Clear,2019
481649,Clear,2019
481650,Cloudy,2019
481651,Clear,2019
481652,Clear,2019
481653,Clear,2019
481654,Clear,2019
481655,Clear,2019
481656,Clear,2019
481657,Clear,2019
481658,Clear,2019
481659,Cloudy,2019
481660,Clear,2019
481661,Cloudy,2019
481662,Clear,2019
481663,Clear,2019
481664,Clear,2019
481665,Clear,2019
481666,Clear,2019
481667,Clear,2019
481668,Clear,2019
481669,Clear,2019
481670,Clear,2019
481671,Clear,2019
481672,Cloudy,2019
481673,Clear,2019
481674,Clear,2019
481675,Clear,2019
481676,Clear,2019
481678,Clear,2019
481679,Clear,2019
481680,Clear,2019
481681,Clear,2019
481682,Clear,2019
481683,Clear,2019
481684,"Fog, Smog, Smoke",2019
481685,Clear,2019
481686,Clear,2019
481687,Clear,2019
481688,Cloudy,2019
481689,Clear,2019
481690,Clear,2019
481691,Clear,2019
481692,Clear,2019
481693,Clear,2019
481694,Clear,2019
481695,Clear,2019
481696,Cloudy,2019
481697,Clear,2019
481698,Clear,2019
481699,Clear,2019
481700,Clear,2019
481701,Clear,2019
481702,Clear,2019
481703,Clear,2019
481704,Clear,2019
481705,Clear,2019
481706,Clear,2019
481707,Cloudy,2019
481708,Clear,2019
481709,Clear,2019
481710,Clear,2019
481711,Clear,2019
481712,Clear,2019
481713,Clear,2019
481714,Clear,2019
481715,Clear,2019
481716,Clear,2019
481717,Clear,2019
481718,Clear,2019
481719,Clear,2019
481720,Clear,2019
481721,Rain,2019
481723,Clear,2019
481724,Clear,2019
481725,Clear,2019
481726,Clear,2019
481727,Clear,2019
481728,Clear,2019
481729,Clear,2019
481730,Clear,2019
481731,Rain,2019
481732,Clear,2019
481733,Clear,2019
481734,Clear,2019
481735,Clear,2019
481736,Clear,2019
481737,Clear,2019
481738,Clear,2019
481739,Clear,2019
481740,Clear,2019
481741,Clear,2019
481742,Clear,2019
481743,Cloudy,2019
481744,Clear,2019
481745,Clear,2019
481746,Clear,2019
481747,Cloudy,2019
481748,Clear,2019
481749,Clear,2019
481750,Clear,2019
481751,Clear,2019
481752,Clear,2019
481753,Rain,2019
481754,Clear,2019
481755,Clear,2019
481756,Clear,2019
481757,Clear,2019
481758,Clear,2019
481759,Cloudy,2019
481760,Clear,2019
481761,Cloudy,2019
481762,Clear,2019
481763,Clear,2019
481764,Clear,2019
481765,Clear,2019
481766,Clear,2019
481767,Clear,2019
481768,Clear,2019
481769,Clear,2019
481770,Clear,2019
481771,Clear,2019
481772,Clear,2019
481773,Clear,2019
481774,Clear,2019
481775,Clear,2019
481776,Clear,2019
481777,Clear,2019
481778,Clear,2019
481779,Clear,2019
481780,Clear,2019
481781,Clear,2019
481782,Clear,2019
481783,Clear,2019
481784,Clear,2019
481785,Clear,2019
481786,Clear,2019
481787,Clear,2019
481788,Clear,2019
481789,Clear,2019
481790,Clear,2019
481791,Clear,2019
481792,Clear,2019
481793,Clear,2019
481794,Clear,2019
481795,Clear,2019
481796,Clear,2019
481797,Clear,2019
481798,Clear,2019
481799,Clear,2019
481800,Clear,2019
481801,Clear,2019
481802,Cloudy,2019
481803,Clear,2019
481804,Clear,2019
481805,Clear,2019
481806,Cloudy,2019
481807,Clear,2019
481808,Clear,2019
481809,Clear,2019
481810,Clear,2019
481811,Cloudy,2019
481812,Clear,2019
481813,Clear,2019
481814,Cloudy,2019
481815,Clear,2019
481816,Cloudy,2019
481817,Cloudy,2019
481818,Clear,2019
481819,Clear,2019
481820,Clear,2019
481821,Clear,2019
481822,Clear,2019
481823,Clear,2019
481824,Clear,2019
481825,Cloudy,2019
481826,Cloudy,2019
481828,Clear,2019
481829,Clear,2019
481830,Clear,2019
481831,Clear,2019
481832,Clear,2019
481833,Clear,2019
481834,Clear,2019
481835,Clear,2019
481836,Cloudy,2019
481837,Clear,2019
481838,Clear,2019
481839,Clear,2019
481840,Clear,2019
481841,Clear,2019
481842,Rain,2019
481843,Clear,2019
481844,Cloudy,2019
481845,Clear,2019
481846,Clear,2019
481847,Clear,2019
481848,Clear,2019
481849,Clear,2019
481850,Clear,2019
481851,Cloudy,2019
481852,Clear,2019
481853,Clear,2019
481854,Clear,2019
481855,Clear,2019
481856,Clear,2019
481857,Clear,2019
481858,Clear,2019
481860,Clear,2019
481861,Clear,2019
481862,Clear,2019
481863,Clear,2019
481864,Cloudy,2019
481865,Clear,2019
481866,Clear,2019
481867,Cloudy,2019
481868,Clear,2019
481869,Clear,2019
481870,Clear,2019
481871,Clear,2019
481872,Clear,2019
481873,Cloudy,2019
481874,Clear,2019
481875,Cloudy,2019
481876,Clear,2019
481877,Cloudy,2019
481878,Clear,2019
481879,Clear,2019
481880,Clear,2019
481881,Clear,2019
481882,Clear,2019
481883,Cloudy,2019
481884,Clear,2019
481885,Clear,2019
481886,Clear,2019
481887,Clear,2019
481888,Clear,2019
481889,Clear,2019
481890,Clear,2019
481891,Clear,2019
481892,Rain,2019
481893,Clear,2019
481894,Clear,2019
481895,Clear,2019
481896,Clear,2019
481897,Clear,2019
481898,Clear,2019
481899,Clear,2019
481900,Clear,2019
481901,Clear,2019
481902,Clear,2019
481903,Clear,2019
481904,Clear,2019
481905,Clear,2019
481906,Clear,2019
481907,Clear,2019
481908,Clear,2019
481909,Clear,2019
481910,Clear,2019
481911,Clear,2019
481913,Clear,2019
481914,Clear,2019
481915,Clear,2019
481916,Clear,2019
481917,Clear,2019
481918,Clear,2019
481919,Cloudy,2019
481920,Cloudy,2019
481921,Clear,2019
481922,Clear,2019
481923,Clear,2019
481924,Clear,2019
481925,Clear,2019
481926,Cloudy,2019
481927,Clear,2019
481928,Clear,2019
481929,Clear,2019
481930,Clear,2019
481931,Clear,2019
481932,Clear,2019
481933,Clear,2019
481934,Cloudy,2019
481935,Clear,2019
481936,Clear,2019
481937,Clear,2019
481938,Clear,2019
481939,Cloudy,2019
481940,Clear,2019
481941,Clear,2019
481942,Clear,2019
481943,Clear,2019
481944,Clear,2019
481945,Clear,2019
481946,Clear,2019
481947,Cloudy,2019
481948,Clear,2019
481949,Clear,2019
481950,Clear,2019
481951,Clear,2019
481952,Clear,2019
481953,Clear,2019
481954,Clear,2019
481955,Clear,2019
481956,Clear,2019
481957,Clear,2019
481958,Clear,2019
481959,Clear,2019
481960,Clear,2019
481961,Clear,2019
481962,Clear,2019
481963,Clear,2019
481964,Cloudy,2019
481965,Rain,2019
481967,Cloudy,2019
481968,Clear,2019
481969,Clear,2019
481970,Clear,2019
481971,Clear,2019
481972,Clear,2019
481973,Clear,2019
481974,Cloudy,2019
481975,Clear,2019
481976,Clear,2019
481977,Clear,2019
481978,Clear,2019
481979,Cloudy,2019
481980,Clear,2019
481981,Clear,2019
481982,Cloudy,2019
481983,Clear,2019
481984,Clear,2019
481985,Cloudy,2019
481986,Rain,2019
481987,Clear,2019
481988,Clear,2019
481989,Cloudy,2019
481990,Clear,2019
481991,Clear,2019
481992,Clear,2019
481993,Clear,2019
481994,Clear,2019
481995,Reported as Unknown,2019
481996,Clear,2019
481997,Clear,2019
481998,Clear,2019
481999,Clear,2019
482000,Clear,2019
482001,Clear,2019
482002,Clear,2019
482003,Clear,2019
482004,Clear,2019
482005,Clear,2019
482006,Clear,2019
482007,Clear,2019
482008,Clear,2019
482009,Clear,2019
482010,Clear,2019
482011,Clear,2019
482012,Clear,2019
482013,Clear,2019
482014,Clear,2019
482015,Clear,2019
482016,Clear,2019
482017,Clear,2019
482018,Clear,2019
482019,Clear,2019
482020,Clear,2019
482021,Clear,2019
482022,Clear,2019
482023,Clear,2019
482024,Clear,2019
482025,Clear,2019
482026,Clear,2019
482027,Clear,2019
482028,Clear,2019
482029,Clear,2019
482030,Clear,2019
482031,Cloudy,2019
482032,Clear,2019
482033,Clear,2019
482034,Cloudy,2019
482035,Cloudy,2019
482036,Clear,2019
482037,Clear,2019
482038,Cloudy,2019
482039,Clear,2019
482040,Clear,2019
482041,Clear,2019
482042,Rain,2019
482043,Clear,2019
482044,Clear,2019
482045,Clear,2019
482046,Clear,2019
482047,Clear,2019
482048,Cloudy,2019
482049,Clear,2019
482050,Clear,2019
482051,Clear,2019
482052,Clear,2019
482054,Clear,2019
482055,Clear,2019
482056,Clear,2019
482057,Clear,2019
482058,Clear,2019
482059,Clear,2019
482060,Cloudy,2019
482061,Rain,2019
482062,Clear,2019
482063,Cloudy,2019
482064,Clear,2019
482065,Clear,2019
482066,Clear,2019
482067,Clear,2019
482068,Clear,2019
482069,Clear,2019
482070,Clear,2019
482071,Clear,2019
482072,Clear,2019
482073,Clear,2019
482074,Clear,2019
482075,Clear,2019
482076,Clear,2019
482077,Clear,2019
482078,Rain,2019
482079,Clear,2019
482080,Clear,2019
482081,Clear,2019
482082,Clear,2019
482083,Clear,2019
482084,Clear,2019
482085,Clear,2019
482086,Clear,2019
482087,Clear,2019
482088,Clear,2019
482089,Clear,2019
482090,Clear,2019
482091,Rain,2019
482092,Clear,2019
482093,Clear,2019
482094,Clear,2019
482095,Cloudy,2019
482096,Clear,2019
482097,Clear,2019
482098,Clear,2019
482099,Clear,2019
482100,Clear,2019
482101,Clear,2019
482102,Clear,2019
482103,Clear,2019
482104,Clear,2019
482105,Cloudy,2019
482106,Clear,2019
482107,Clear,2019
482108,Clear,2019
482109,Clear,2019
482110,Clear,2019
482111,Clear,2019
482112,Clear,2019
482113,Clear,2019
482114,Clear,2019
482115,Clear,2019
482116,Clear,2019
482117,Clear,2019
482118,Clear,2019
482119,Clear,2019
482120,Clear,2019
482121,Clear,2019
482122,Cloudy,2019
482123,Cloudy,2019
482124,Cloudy,2019
482125,Clear,2019
482126,Clear,2019
482127,Clear,2019
482128,Clear,2019
482129,Clear,2019
482130,Clear,2019
482131,Rain,2019
482132,Clear,2019
482133,Clear,2019
482134,Clear,2019
482135,Clear,2019
482136,Clear,2019
482137,Clear,2019
482138,Clear,2019
482139,Clear,2019
482140,Cloudy,2019
482141,Clear,2019
482142,Clear,2019
482143,Clear,2019
482144,Cloudy,2019
482145,Cloudy,2019
482146,Clear,2019
482147,Clear,2019
482148,Clear,2019
482149,Clear,2019
482150,"Fog, Smog, Smoke",2019
482151,Clear,2019
482152,Clear,2019
482153,Clear,2019
482154,Clear,2019
482155,Cloudy,2019
482156,Cloudy,2019
482157,Clear,2019
482158,Clear,2019
482159,Clear,2019
482160,Clear,2019
482161,Clear,2019
482162,Clear,2019
482163,Clear,2019
482164,Clear,2019
482165,Clear,2019
482166,Clear,2019
482167,Rain,2019
482168,Clear,2019
482169,Clear,2019
482170,Clear,2019
482171,Clear,2019
482172,Clear,2019
482173,Cloudy,2019
482174,Clear,2019
482175,Clear,2019
482176,Clear,2019
482177,Clear,2019
482178,Clear,2019
482179,Cloudy,2019
482180,Clear,2019
482181,Cloudy,2019
482183,Clear,2019
482185,Clear,2019
482186,Clear,2019
482187,Clear,2019
482188,Clear,2019
482189,Cloudy,2019
482190,Clear,2019
482191,Clear,2019
482192,Clear,2019
482193,Clear,2019
482194,Clear,2019
482195,Clear,2019
482196,Clear,2019
482197,Clear,2019
482198,Clear,2019
482200,Clear,2019
482201,Clear,2019
482202,Clear,2019
482203,Cloudy,2019
482204,Clear,2019
482205,Clear,2019
482206,Clear,2019
482207,Clear,2019
482208,Clear,2019
482209,Clear,2019
482210,Clear,2019
482211,Clear,2019
482212,Clear,2019
482213,Clear,2019
482214,Cloudy,2019
482215,Clear,2019
482217,Clear,2019
482218,Cloudy,2019
482219,Cloudy,2019
482220,Clear,2019
482221,Clear,2019
482222,Clear,2019
482223,Rain,2019
482224,Clear,2019
482225,Clear,2019
482226,Clear,2019
482227,Cloudy,2019
482228,Clear,2019
482229,Clear,2019
482230,Clear,2019
482231,Clear,2019
482232,Clear,2019
482233,Clear,2019
482234,Clear,2019
482235,Clear,2019
482236,Cloudy,2019
482237,Clear,2019
482238,Clear,2019
482239,Clear,2019
482240,Rain,2019
482241,Clear,2019
482242,Clear,2019
482243,Clear,2019
482244,Cloudy,2019
482245,Clear,2019
482246,Clear,2019
482247,Clear,2019
482248,Rain,2019
482249,Cloudy,2019
482250,Clear,2019
482251,Rain,2019
482252,Rain,2019
482253,Clear,2019
482254,Cloudy,2019
482255,Clear,2019
482256,Clear,2019
482257,Clear,2019
482258,Clear,2019
482259,Clear,2019
482260,Clear,2019
482261,Clear,2019
482262,Clear,2019
482263,Clear,2019
482264,Clear,2019
482265,Clear,2019
482266,Cloudy,2019
482267,Clear,2019
482268,Clear,2019
482269,Clear,2019
482270,Clear,2019
482271,Clear,2019
482272,Clear,2019
482273,Clear,2019
482274,Clear,2019
482275,Rain,2019
482276,Cloudy,2019
482277,Cloudy,2019
482278,Clear,2019
482279,Clear,2019
482280,Clear,2019
482281,Clear,2019
482282,Clear,2019
482283,Clear,2019
482284,Clear,2019
482285,Clear,2019
482286,Clear,2019
482287,Clear,2019
482288,Clear,2019
482289,Clear,2019
482290,Clear,2019
482291,Clear,2019
482292,Clear,2019
482293,Clear,2019
482294,Cloudy,2019
482295,Cloudy,2019
482296,Clear,2019
482297,Clear,2019
482298,Clear,2019
482299,Clear,2019
482300,Cloudy,2019
482301,Clear,2019
482302,Clear,2019
482303,Clear,2019
482304,Clear,2019
482305,Clear,2019
482306,Clear,2019
482307,Clear,2019
482310,Clear,2019
482311,Clear,2019
482312,Clear,2019
482313,Clear,2019
482314,Cloudy,2019
482315,Clear,2019
482316,Clear,2019
482317,Cloudy,2019
482318,Clear,2019
482319,Clear,2019
482320,Clear,2019
482321,Cloudy,2019
482322,Cloudy,2019
482323,Clear,2019
482324,Cloudy,2019
482325,Clear,2019
482326,Clear,2019
482327,Clear,2019
482328,Clear,2019
482329,Clear,2019
482330,Clear,2019
482331,Clear,2019
482332,Cloudy,2019
482333,Clear,2019
482334,Clear,2019
482336,Clear,2019
482337,Clear,2019
482338,Clear,2019
482339,Clear,2019
482340,Clear,2019
482342,Cloudy,2019
482343,Clear,2019
482344,Clear,2019
482345,Clear,2019
482346,Clear,2019
482347,Clear,2019
482348,Clear,2019
482349,Clear,2019
482350,Cloudy,2019
482351,Clear,2019
482352,Other,2019
482353,Clear,2019
482354,Cloudy,2019
482355,Clear,2019
482356,Clear,2019
482357,Clear,2019
482358,Clear,2019
482359,Clear,2019
482360,Clear,2019
482361,Clear,2019
482362,Clear,2019
482363,Cloudy,2019
482364,Cloudy,2019
482365,Clear,2019
482366,Clear,2019
482367,Clear,2019
482368,Clear,2019
482369,Clear,2019
482370,Clear,2019
482371,Clear,2019
482372,Clear,2019
482373,Clear,2019
482374,Cloudy,2019
482375,Clear,2019
482377,Clear,2019
482378,Clear,2019
482379,Clear,2019
482380,Clear,2019
482381,Clear,2019
482382,Clear,2019
482383,Cloudy,2019
482384,Clear,2019
482385,Clear,2019
482386,Clear,2019
482387,Clear,2019
482388,Clear,2019
482389,Clear,2019
482390,Clear,2019
482391,Clear,2019
482392,Clear,2019
482393,Clear,2019
482394,Clear,2019
482395,Clear,2019
482396,Cloudy,2019
482397,Clear,2019
482398,"Fog, Smog, Smoke",2019
482399,Clear,2019
482400,Clear,2019
482401,Clear,2019
482402,Clear,2019
482403,Cloudy,2019
482404,Clear,2019
482405,Cloudy,2019
482406,Cloudy,2019
482407,Clear,2019
482408,Clear,2019
482409,Clear,2019
482410,Clear,2019
482411,Clear,2019
482412,Clear,2019
482413,Rain,2019
482414,Clear,2019
482415,Clear,2019
482416,Clear,2019
482417,Clear,2019
482418,Clear,2019
482419,Clear,2019
482420,Clear,2019
482421,Clear,2019
482422,Clear,2019
482423,Clear,2019
482424,Clear,2019
482426,Clear,2019
482427,Cloudy,2019
482428,Clear,2019
482429,Clear,2019
482430,Clear,2019
482431,Clear,2019
482432,Clear,2019
482433,Clear,2019
482434,Clear,2019
482435,Clear,2019
482436,Clear,2019
482437,Clear,2019
482438,Clear,2019
482439,Clear,2019
482440,Cloudy,2019
482441,Cloudy,2019
482442,Clear,2019
482443,Clear,2019
482444,Clear,2019
482445,Clear,2019
482446,Clear,2019
482447,Clear,2019
482448,Clear,2019
482449,Rain,2019
482450,Clear,2019
482451,Clear,2019
482452,Cloudy,2019
482453,Clear,2019
482454,Clear,2019
482455,Cloudy,2019
482456,Rain,2019
482457,Cloudy,2019
482458,Clear,2019
482459,Clear,2019
482460,Clear,2019
482461,Clear,2019
482462,Cloudy,2019
482463,Clear,2019
482464,Clear,2019
482465,Clear,2019
482466,Clear,2019
482467,Clear,2019
482468,Clear,2019
482469,Clear,2019
482470,Clear,2019
482471,Clear,2019
482472,Clear,2019
482473,Clear,2019
482474,Clear,2019
482475,Clear,2019
482476,Clear,2019
482478,Clear,2019
482479,Clear,2019
482480,Clear,2019
482481,Clear,2019
482482,Cloudy,2019
482483,Clear,2019
482484,Clear,2019
482485,Clear,2019
482486,Clear,2019
482487,Clear,2019
482488,Clear,2019
482489,Clear,2019
482490,Clear,2019
482491,Clear,2019
482492,Clear,2019
482493,Clear,2019
482494,Clear,2019
482495,Clear,2019
482496,Clear,2019
482497,Clear,2019
482498,Clear,2019
482499,Clear,2019
482500,Clear,2019
482501,Clear,2019
482502,Clear,2019
482503,Rain,2019
482504,Clear,2019
482505,Clear,2019
482506,Clear,2019
482507,Clear,2019
482508,Cloudy,2019
482510,Clear,2019
482511,Clear,2019
482512,Clear,2019
482513,Rain,2019
482514,Clear,2019
482515,Cloudy,2019
482516,Rain,2019
482517,Clear,2019
482518,Clear,2019
482519,Clear,2019
482520,Clear,2019
482521,Clear,2019
482523,Clear,2019
482524,Clear,2019
482525,Clear,2019
482526,Clear,2019
482527,Clear,2019
482528,Clear,2019
482529,Clear,2019
482530,Clear,2019
482531,Rain,2019
482532,Cloudy,2019
482533,Clear,2019
482534,Clear,2019
482535,Clear,2019
482536,Clear,2019
482537,Clear,2019
482538,Clear,2019
482539,Clear,2019
482540,Cloudy,2019
482541,Cloudy,2019
482542,Cloudy,2019
482543,Clear,2019
482544,Clear,2019
482545,Clear,2019
482546,Clear,2019
482547,Clear,2019
482548,Clear,2019
482549,Clear,2019
482550,Clear,2019
482551,Clear,2019
482552,Clear,2019
482554,Clear,2019
482555,Cloudy,2019
482556,Clear,2019
482557,Cloudy,2019
482558,Clear,2019
482559,Clear,2019
482560,Clear,2019
482562,Clear,2019
482563,Clear,2019
482564,Clear,2019
482565,Cloudy,2019
482566,Clear,2019
482567,Clear,2019
482568,Cloudy,2019
482569,Reported as Unknown,2019
482570,Clear,2019
482571,Clear,2019
482572,Clear,2019
482573,Clear,2019
482574,Clear,2019
482575,Clear,2019
482576,Clear,2019
482577,Cloudy,2019
482578,Clear,2019
482579,Clear,2019
482581,Clear,2019
482582,Clear,2019
482583,Clear,2019
482584,Clear,2019
482585,Clear,2019
482586,Clear,2019
482587,Cloudy,2019
482588,Clear,2019
482589,Rain,2019
482590,Cloudy,2019
482591,Clear,2019
482592,Clear,2019
482593,Clear,2019
482594,Clear,2019
482595,Clear,2019
482596,Clear,2019
482598,Rain,2019
482599,Clear,2019
482600,Clear,2019
482601,Clear,2019
482602,Clear,2019
482603,Cloudy,2019
482604,Clear,2019
482605,Clear,2019
